151.000000 1.102490 -0.084900 1.102490 -0.084900 1.102490 -0.084900 1.102490 -0.084900 1.102490 -0.084900 1.102490 -0.084900 1.102490 -0.084900 
152.000000 1.095868 -0.084390 1.095868 -0.084390 1.095868 -0.084390 1.095868 -0.084390 1.095868 -0.084390 1.095868 -0.084390 1.095868 -0.084390 
153.000000 1.089287 -0.083883 1.089287 -0.083883 1.089287 -0.083883 1.089287 -0.083883 1.089287 -0.083883 1.089287 -0.083883 1.089287 -0.083883 
154.000000 1.082744 -0.083380 1.082744 -0.083380 1.082744 -0.083380 1.082744 -0.083380 1.082744 -0.083380 1.082744 -0.083380 1.082744 -0.083380 
155.000000 1.076241 -0.082879 1.076241 -0.082879 1.076241 -0.082879 1.076241 -0.082879 1.076241 -0.082879 1.076241 -0.082879 1.076241 -0.082879 
156.000000 1.069778 -0.082381 1.069778 -0.082381 1.069778 -0.082381 1.069778 -0.082381 1.069778 -0.082381 1.069778 -0.082381 1.069778 -0.082381 
157.000000 1.063352 -0.081886 1.063352 -0.081886 1.063352 -0.081886 1.063352 -0.081886 1.063352 -0.081886 1.063352 -0.081886 1.063352 -0.081886 
158.000000 1.056966 -0.081395 1.056966 -0.081395 1.056966 -0.081395 1.056966 -0.081395 1.056966 -0.081395 1.056966 -0.081395 1.056966 -0.081395 
159.000000 1.050618 -0.080906 1.050618 -0.080906 1.050618 -0.080906 1.050618 -0.080906 1.050618 -0.080906 1.050618 -0.080906 1.050618 -0.080906 
160.000000 1.044308 -0.080420 1.044308 -0.080420 1.044308 -0.080420 1.044308 -0.080420 1.044308 -0.080420 1.044308 -0.080420 1.044308 -0.080420 
161.000000 1.038036 -0.079937 1.038036 -0.079937 1.038036 -0.079937 1.038036 -0.079937 1.038036 -0.079937 1.038036 -0.079937 1.038036 -0.079937 
162.000000 1.031801 -0.079457 1.031801 -0.079457 1.031801 -0.079457 1.031801 -0.079457 1.031801 -0.079457 1.031801 -0.079457 1.031801 -0.079457 
163.000000 1.025604 -0.078979 1.025604 -0.078979 1.025604 -0.078979 1.025604 -0.078979 1.025604 -0.078979 1.025604 -0.078979 1.025604 -0.078979 
164.000000 1.019445 -0.078505 1.019445 -0.078505 1.019445 -0.078505 1.019445 -0.078505 1.019445 -0.078505 1.019445 -0.078505 1.019445 -0.078505 
165.000000 1.013322 -0.078034 1.013322 -0.078034 1.013322 -0.078034 1.013322 -0.078034 1.013322 -0.078034 1.013322 -0.078034 1.013322 -0.078034 
166.000000 1.007236 -0.077565 1.007236 -0.077565 1.007236 -0.077565 1.007236 -0.077565 1.007236 -0.077565 1.007236 -0.077565 1.007236 -0.077565 
167.000000 1.001186 -0.077099 1.001186 -0.077099 1.001186 -0.077099 1.001186 -0.077099 1.001186 -0.077099 1.001186 -0.077099 1.001186 -0.077099 
